,G(1sss1),G(1sss2),G(1sss3),G(1sss4),G(1sss5),G(1sss6),G(1sss7),G(1sss8),G(2sss1),G(2sss2),G(2sss3),G(2sss4),G(2sss5),G(2sss6),G(2sss7),G(2sss8),G(3sss1),G(3sss2),G(3sss3),G(3sss4),G(3sss5),G(3sss6),G(3sss7),G(3sss8),G(4sss1),G(4sss2),G(4sss3),G(4sss4),G(4sss5),G(4sss6),G(4sss7),G(4sss8),G(5sss1),G(5sss2),G(5sss3),G(5sss4),G(5sss5),G(5sss6),G(5sss7),G(5sss8),G(6sss1),G(6sss2),G(6sss3),G(6sss4),G(6sss5),G(6sss6),G(6sss7),G(6sss8),G(7sss1),G(7sss2),G(7sss3),G(7sss4),G(7sss5),G(7sss6),G(7sss7),G(7sss8),G(8sss1),G(8sss2),G(8sss3),G(8sss4),G(8sss5),G(8sss6),G(8sss7),G(8sss8),
sp|Q02486|ABF2_YEAST,0.016393,0.038251,0.021858,0,0.010929,0.038251,0.016393,0,0.076503,0.065574,0.060109,0.005464,0.005464,0.060109,0.005464,0,0.016393,0.076503,0.038251,0.005464,0.010929,0.04918,0,0,0,0.016393,0,0,0.005464,0,0,0,0.005464,0.005464,0.010929,0,0.010929,0.010929,0.010929,0,0.021858,0.054645,0.04918,0.010929,0.016393,0.043716,0.021858,0,0.005464,0.021858,0.010929,0,0,0.016393,0.010929,0,0,0,0,0,0,0,0,0,1
sp|Q04067|EIF3G_YEAST,0.032847,0.054745,0.032847,0.014599,0.018248,0.040146,0.00365,0,0.047445,0.032847,0.058394,0.007299,0.00365,0.032847,0,0.007299,0.040146,0.032847,0.051095,0.014599,0.010949,0.032847,0.018248,0.00365,0.010949,0.007299,0.00365,0.018248,0.007299,0.025547,0,0,0.014599,0.00365,0.007299,0,0,0.021898,0,0,0.047445,0.047445,0.036496,0.010949,0.007299,0.062044,0.010949,0.00365,0.00365,0.014599,0.007299,0.00365,0,0.00365,0,0,0,0.00365,0.00365,0.00365,0,0.00365,0,0,1
sp|Q05998|THI7_YEAST,0.01505,0.013378,0.023411,0.013378,0.005017,0.023411,0.008361,0.001672,0.013378,0.008361,0.0301,0.006689,0.005017,0.0301,0.006689,0,0.028428,0.0301,0.060201,0.025084,0.005017,0.06689,0.025084,0.003344,0.013378,0.010033,0.018395,0.008361,0.003344,0.018395,0.008361,0.003344,0.001672,0.003344,0.010033,0.003344,0.001672,0.008361,0.005017,0,0.025084,0.028428,0.071906,0.020067,0.005017,0.135452,0.021739,0.011706,0.010033,0.006689,0.023411,0.005017,0.005017,0.025084,0.010033,0.001672,0.001672,0.001672,0.005017,0,0.003344,0.008361,0.001672,0,1
sp|Q06106|MRD1_YEAST,0.031567,0.034949,0.040586,0.007892,0.005637,0.050733,0.001127,0,0.034949,0.050733,0.057497,0.011274,0.005637,0.060879,0.005637,0,0.057497,0.049605,0.05637,0.014656,0.005637,0.054115,0.006764,0,0.006764,0.010147,0.012401,0.001127,0,0.015784,0.002255,0.001127,0.001127,0.007892,0.010147,0.001127,0,0.009019,0,0,0.038331,0.066516,0.060879,0.012401,0.011274,0.060879,0.002255,0,0.003382,0.005637,0.006764,0.002255,0,0,0.001127,0,0,0,0,0,0.001127,0,0,0,1
sp|Q07824|TPO1_YEAST,0.017065,0.010239,0.025597,0.006826,0.005119,0.064846,0.006826,0.003413,0.015358,0.015358,0.017065,0.005119,0.003413,0.03413,0.010239,0.001706,0.022184,0.03413,0.042662,0.015358,0.018771,0.03413,0.008532,0.003413,0.015358,0.006826,0.011945,0.008532,0.010239,0.023891,0.003413,0.001706,0.006826,0.005119,0.010239,0.003413,0.005119,0.023891,0.001706,0,0.052901,0.022184,0.056314,0.03413,0.013652,0.146758,0.023891,0.005119,0.013652,0.005119,0.011945,0.003413,0,0.017065,0.003413,0.003413,0.001706,0.001706,0,0.005119,0,0.008532,0.001706,0.001706,1
sp|Q00539|NAM8_YEAST,0.007648,0.011472,0.022945,0.00956,0.003824,0.021033,0.003824,0,0.00956,0.015296,0.042065,0.01912,0.005736,0.045889,0.007648,0,0.038241,0.045889,0.131931,0.021033,0.011472,0.082218,0.007648,0.003824,0.003824,0.00956,0.017208,0.005736,0.007648,0.028681,0.007648,0,0.003824,0.013384,0.011472,0,0,0.007648,0.001912,0.003824,0.017208,0.040153,0.09369,0.021033,0.00956,0.045889,0.013384,0.003824,0.001912,0.005736,0.01912,0.003824,0.003824,0.00956,0.001912,0,0,0.001912,0.001912,0,0,0.007648,0,0,1
sp|P30041|PRDX6_HUMAN,0.040179,0.026786,0.017857,0.008929,0.008929,0.040179,0,0,0.017857,0.022321,0.03125,0.008929,0.017857,0.049107,0.004464,0,0.013393,0.035714,0.040179,0.013393,0.017857,0.058036,0.017857,0.004464,0,0.013393,0.013393,0.008929,0.008929,0.017857,0,0,0.013393,0.017857,0.017857,0.004464,0,0.022321,0,0,0.053571,0.040179,0.066964,0.008929,0.022321,0.102679,0.008929,0.004464,0.004464,0,0.013393,0,0.004464,0.008929,0,0,0,0,0.004464,0,0,0.004464,0,0,0
sp|P06733|ENOA_HUMAN,0.018433,0.029954,0.032258,0.023041,0.004608,0.0553,0,0,0.025346,0.029954,0.039171,0.013825,0.009217,0.036866,0.006912,0.002304,0.029954,0.034562,0.050691,0.013825,0.013825,0.052995,0.011521,0.009217,0.018433,0.016129,0.016129,0.009217,0.002304,0.018433,0.006912,0,0.011521,0.002304,0.009217,0,0,0.011521,0,0,0.052995,0.041475,0.059908,0.025346,0.006912,0.082949,0.006912,0.002304,0.006912,0.004608,0.006912,0.002304,0,0.011521,0,0,0.002304,0.006912,0,0,0,0.004608,0,0,0
sp|P13716|HEM2_HUMAN,0.054545,0.030303,0.012121,0.00303,0.006061,0.057576,0.00303,0.009091,0.033333,0.024242,0.030303,0.009091,0.015152,0.042424,0.00303,0.00303,0.030303,0.021212,0.039394,0.015152,0.012121,0.027273,0.009091,0.006061,0.009091,0.009091,0.009091,0.00303,0.00303,0.030303,0.00303,0.00303,0.012121,0.018182,0.006061,0.00303,0.00303,0.018182,0.006061,0,0.036364,0.042424,0.054545,0.027273,0.015152,0.087879,0.018182,0.00303,0.00303,0.012121,0.00303,0.009091,0.00303,0.015152,0,0,0.00303,0,0.006061,0,0.006061,0.006061,0.00303,0,0
sp|P09960|LKHA4_HUMAN,0.011457,0.02946,0.02455,0.01473,0.008183,0.027823,0.00982,0.003273,0.027823,0.02946,0.036007,0.00982,0.00982,0.0491,0.006547,0.001637,0.032733,0.026187,0.07365,0.006547,0.011457,0.06383,0.013093,0,0.00491,0.006547,0.00982,0.001637,0.00491,0.018003,0.003273,0,0.003273,0.001637,0.016367,0.00491,0.00491,0.01964,0.00491,0.001637,0.036007,0.05892,0.062193,0.00982,0.00982,0.080196,0.018003,0.00982,0.00982,0.01473,0.003273,0.001637,0.00491,0.01964,0.001637,0.001637,0.001637,0.00491,0.003273,0,0.001637,0.006547,0,0,0
sp|O60568|PLOD3_HUMAN,0.014905,0.01897,0.023035,0.009485,0.012195,0.02168,0.009485,0.004065,0.01355,0.0271,0.04607,0.01355,0.009485,0.050136,0.01626,0.001355,0.025745,0.03794,0.031165,0.01626,0.012195,0.069106,0.004065,0.00271,0.01355,0.02168,0.01084,0.00271,0.00542,0.02168,0,0.001355,0.00542,0.012195,0.014905,0.001355,0.00542,0.02168,0.004065,0.001355,0.031165,0.04878,0.052846,0.02439,0.01897,0.081301,0.020325,0.00271,0.009485,0.006775,0.014905,0.009485,0.00271,0.01355,0.009485,0,0,0.004065,0.00271,0,0.001355,0.00271,0.00271,0,0
sp|P00558|PGK1_HUMAN,0.026379,0.038369,0.023981,0.019185,0.007194,0.047962,0,0,0.035971,0.01199,0.045564,0.014388,0.007194,0.033573,0.004796,0,0.026379,0.047962,0.033573,0.021583,0.007194,0.055156,0.002398,0.009592,0.01199,0.007194,0.019185,0.007194,0.007194,0.040767,0.002398,0,0.007194,0.007194,0.007194,0.002398,0.002398,0.014388,0,0,0.043165,0.040767,0.064748,0.028777,0.007194,0.098321,0.007194,0.007194,0.007194,0,0.004796,0,0.002398,0.004796,0,0,0.004796,0,0.004796,0.002398,0,0.002398,0.002398,0,0
sp|P19971|TYPH_HUMAN,0.043568,0.020747,0.033195,0.016598,0.018672,0.053942,0,0.008299,0.033195,0.03112,0.016598,0.016598,0.012448,0.039419,0.004149,0.002075,0.026971,0.022822,0.020747,0.014523,0.008299,0.049793,0.002075,0.002075,0.024896,0.018672,0.018672,0.018672,0.008299,0.026971,0.002075,0,0.012448,0.016598,0.008299,0.008299,0.008299,0.010373,0,0.002075,0.045643,0.043568,0.047718,0.041494,0.012448,0.093361,0,0,0,0.004149,0.002075,0,0,0.002075,0.002075,0,0.004149,0.002075,0,0.002075,0.002075,0.004149,0,0,0
sp|P47992|XCL1_HUMAN,0.017544,0.026316,0.017544,0,0,0.017544,0,0,0,0.035088,0.070175,0,0,0.070175,0.008772,0,0.008772,0.035088,0.114035,0.017544,0.008772,0.078947,0.008772,0.008772,0.017544,0,0.017544,0,0,0.008772,0,0.008772,0,0.008772,0,0,0,0.008772,0.008772,0,0.017544,0.061404,0.070175,0.035088,0.017544,0.078947,0,0.008772,0.008772,0,0,0.008772,0,0.008772,0,0,0.008772,0.008772,0.008772,0,0,0,0,0,0
sp|P15336|ATF2_HUMAN,0.015842,0.037624,0.035644,0.00198,0.015842,0.027723,0,0.00396,0.039604,0.029703,0.053465,0.005941,0.017822,0.049505,0.00396,0.00198,0.031683,0.061386,0.081188,0.009901,0.023762,0.067327,0.00198,0.00198,0.00396,0.005941,0.009901,0.00198,0.005941,0.00396,0,0,0.009901,0.021782,0.033663,0.005941,0.013861,0.013861,0,0,0.035644,0.039604,0.065347,0.00396,0.023762,0.053465,0,0.00198,0,0,0.00396,0,0,0.00198,0.00198,0,0.00198,0.00198,0,0.00396,0,0.00198,0,0,0
sp|P32856|STX2_HUMAN,0.034722,0.041667,0.041667,0.006944,0.003472,0.038194,0.003472,0,0.034722,0.065972,0.048611,0.006944,0.003472,0.055556,0.010417,0,0.034722,0.048611,0.069444,0,0.003472,0.072917,0.003472,0.003472,0.003472,0.003472,0.010417,0.003472,0,0.006944,0,0,0.003472,0,0.003472,0.003472,0,0.003472,0,0,0.048611,0.059028,0.059028,0.010417,0.003472,0.111111,0,0,0.010417,0.003472,0,0,0,0.003472,0,0,0,0,0.003472,0,0,0,0,0,0
sp|P27797|CALR_HUMAN,0.045564,0.028777,0.038369,0.009592,0.01199,0.028777,0.002398,0,0.033573,0.014388,0.045564,0.009592,0.009592,0.043165,0.009592,0.004796,0.038369,0.057554,0.069544,0.01199,0.016787,0.038369,0.019185,0,0.004796,0.01199,0.01199,0.002398,0.004796,0.019185,0.007194,0.002398,0.004796,0.019185,0.016787,0.009592,0.004796,0.007194,0.002398,0,0.026379,0.031175,0.059952,0.019185,0.01199,0.047962,0.009592,0,0.01199,0.009592,0.007194,0.002398,0.004796,0.016787,0.007194,0,0.002398,0,0.002398,0,0,0,0.002398,0,0
sp|P28482|MK01_HUMAN,0.027778,0.011111,0.019444,0.013889,0.008333,0.036111,0.008333,0.002778,0.025,0.027778,0.022222,0.008333,0.016667,0.075,0.005556,0.002778,0.022222,0.05,0.044444,0.002778,0.002778,0.058333,0.013889,0.005556,0.008333,0.002778,0.013889,0,0,0.016667,0.002778,0,0.002778,0.016667,0.013889,0.002778,0.002778,0.013889,0.002778,0,0.025,0.066667,0.069444,0.016667,0.022222,0.075,0.022222,0.002778,0.005556,0.011111,0.016667,0.002778,0.002778,0.011111,0.002778,0.005556,0.002778,0,0.002778,0,0,0.011111,0.002778,0,0
sp|P40429|RL13A_HUMAN,0.019704,0.029557,0.014778,0.004926,0,0.049261,0.004926,0,0.029557,0.08867,0.029557,0.019704,0.014778,0.108374,0.014778,0,0.014778,0.034483,0.014778,0.004926,0.004926,0.014778,0.019704,0,0.004926,0.019704,0.004926,0.004926,0.004926,0.019704,0,0,0,0.024631,0.004926,0,0.004926,0.009852,0,0,0.034483,0.093596,0.029557,0.029557,0.014778,0.068966,0.009852,0.004926,0.009852,0.014778,0.004926,0,0,0.019704,0,0,0,0,0.004926,0,0,0,0,0,0
sp|P07814|SYEP_HUMAN,0.031746,0.034392,0.025794,0.007275,0.007937,0.043651,0.006614,0.002646,0.035053,0.039021,0.043651,0.011905,0.009921,0.050265,0.007937,0.001984,0.031746,0.044312,0.040344,0.011905,0.010582,0.049603,0.013889,0.003307,0.007937,0.011905,0.012566,0.003968,0.002646,0.01455,0.000661,0.002646,0.007275,0.009259,0.015212,0.003307,0.001984,0.013228,0.001984,0.001323,0.037698,0.04828,0.051587,0.016534,0.015873,0.064153,0.013889,0.005952,0.005291,0.008598,0.013228,0.002646,0.001323,0.013889,0.003307,0.000661,0.002646,0.00463,0.003307,0,0.003307,0.003307,0.001323,0,0
sp|P62277|RS13_HUMAN,0.006623,0.05298,0,0.006623,0.006623,0.02649,0,0,0.019868,0.046358,0.059603,0.013245,0.046358,0.072848,0.013245,0,0.039735,0.046358,0.013245,0,0,0.066225,0.013245,0,0.006623,0.006623,0.02649,0,0,0.013245,0,0,0.006623,0.013245,0.006623,0.006623,0,0.006623,0.013245,0,0.033113,0.072848,0.05298,0.019868,0,0.072848,0.013245,0,0,0.02649,0.019868,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0
sp|P62913|RL11_HUMAN,0.016854,0.044944,0.011236,0.011236,0.005618,0.039326,0.005618,0,0.02809,0.044944,0.050562,0.016854,0,0.08427,0.005618,0.005618,0.022472,0.039326,0.022472,0.02809,0.005618,0.02809,0.011236,0,0.016854,0.022472,0.02809,0,0.005618,0.022472,0.005618,0,0,0.005618,0,0,0,0.016854,0,0,0.044944,0.061798,0.02809,0.039326,0.011236,0.05618,0.011236,0.011236,0,0.011236,0.005618,0.005618,0,0.016854,0,0,0,0.005618,0.005618,0.005618,0,0,0,0.005618,0
sp|P46777|RL5_HUMAN,0.03367,0.043771,0.023569,0.013468,0.003367,0.020202,0.010101,0.003367,0.037037,0.077441,0.057239,0.016835,0.006734,0.037037,0.016835,0.003367,0.030303,0.037037,0.023569,0.006734,0.006734,0.037037,0.020202,0.003367,0.013468,0,0.006734,0.010101,0.003367,0.020202,0.006734,0.003367,0.003367,0.006734,0.006734,0,0,0.013468,0,0,0.030303,0.070707,0.040404,0.010101,0.006734,0.06734,0.010101,0,0.006734,0.016835,0.010101,0.003367,0.003367,0.026936,0.006734,0,0.006734,0,0,0,0,0.003367,0.003367,0,0
sp|P62081|RS7_HUMAN,0.025773,0.015464,0.036082,0.020619,0,0.030928,0,0,0.030928,0.072165,0.036082,0.010309,0.015464,0.097938,0,0,0.025773,0.061856,0.020619,0.005155,0.015464,0.046392,0,0,0.010309,0.015464,0.010309,0,0,0.015464,0,0,0.005155,0.010309,0.015464,0,0,0.015464,0,0,0.036082,0.092784,0.041237,0.015464,0.015464,0.103093,0.005155,0,0,0,0.005155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|P61254|RL26_HUMAN,0.013793,0.034483,0.006897,0.006897,0,0.013793,0.006897,0,0.048276,0.110345,0.068966,0.006897,0.006897,0.103448,0.006897,0,0,0.068966,0.027586,0.013793,0,0.055172,0,0,0.006897,0.013793,0.006897,0.02069,0,0,0,0,0.006897,0.006897,0.013793,0,0,0.006897,0,0,0.013793,0.117241,0.02069,0,0.027586,0.048276,0.02069,0,0,0.006897,0.013793,0,0,0.013793,0.006897,0,0,0,0,0,0,0,0,0,0
sp|P19338|NUCL_HUMAN,0.073239,0.04507,0.060563,0.011268,0.016901,0.03662,0,0.001408,0.042254,0.022535,0.049296,0.021127,0.008451,0.030986,0.008451,0,0.070423,0.042254,0.06338,0.015493,0.005634,0.035211,0.002817,0,0.009859,0.023944,0.015493,0.03662,0.002817,0.021127,0,0,0.009859,0.008451,0.009859,0.005634,0.001408,0.008451,0,0,0.033803,0.033803,0.03662,0.019718,0.008451,0.026761,0.002817,0,0.005634,0.007042,0.001408,0,0,0,0,0,0.001408,0,0,0,0,0,0,0,0
sp|P62829|RL23_HUMAN,0.014286,0.021429,0.014286,0.028571,0.014286,0.021429,0.007143,0.007143,0.021429,0.035714,0.042857,0.035714,0.014286,0.042857,0.007143,0,0.035714,0.035714,0.021429,0.014286,0.007143,0.057143,0,0,0.007143,0.028571,0.028571,0.021429,0,0.028571,0.007143,0,0.007143,0.007143,0.007143,0,0,0.021429,0,0,0.042857,0.057143,0.035714,0.028571,0.007143,0.085714,0,0.007143,0.007143,0,0.014286,0,0,0.007143,0,0,0,0,0.007143,0,0,0,0.007143,0,0
sp|Q9H211|CDT1_HUMAN,0.042125,0.034799,0.032967,0.009158,0.029304,0.043956,0,0.003663,0.045788,0.054945,0.042125,0.007326,0.025641,0.043956,0.007326,0.003663,0.038462,0.02381,0.029304,0.009158,0.020147,0.045788,0,0.001832,0.003663,0.010989,0.010989,0,0.005495,0.005495,0,0,0.020147,0.034799,0.014652,0.007326,0.014652,0.012821,0,0.003663,0.038462,0.06044,0.032967,0.003663,0.012821,0.056777,0.007326,0.005495,0.001832,0.005495,0.001832,0,0,0.005495,0.001832,0,0.007326,0.001832,0.003663,0.001832,0,0.003663,0,0,0
sp|P00374|DYR_HUMAN,0.005348,0.02139,0.026738,0.005348,0.016043,0.032086,0,0,0.02139,0.026738,0.048128,0.010695,0,0.064171,0.010695,0,0.042781,0.042781,0.02139,0.016043,0.016043,0.042781,0.010695,0,0,0.005348,0.016043,0,0,0.026738,0.016043,0.005348,0.010695,0.02139,0.016043,0.005348,0,0.010695,0,0,0.032086,0.064171,0.064171,0.02139,0.02139,0.096257,0.010695,0,0,0.005348,0.005348,0.005348,0.010695,0.02139,0,0,0,0,0,0,0,0.005348,0,0,0
sp|P34896|GLYC_HUMAN,0.031056,0.031056,0.022774,0.010352,0.006211,0.037267,0.010352,0.004141,0.037267,0.028986,0.033126,0.022774,0.008282,0.045549,0.004141,0,0.033126,0.037267,0.033126,0.008282,0.006211,0.066253,0.012422,0.004141,0.008282,0.016563,0.020704,0.010352,0.00207,0.018634,0.008282,0,0.008282,0.006211,0.012422,0.004141,0,0.006211,0.004141,0.00207,0.028986,0.049689,0.055901,0.028986,0.014493,0.076605,0.00207,0.008282,0.004141,0.006211,0.012422,0,0.006211,0.012422,0.00207,0,0.00207,0.004141,0.010352,0,0,0.00207,0,0.00207,0
sp|Q9NQX3|GEPH_HUMAN,0.021739,0.014946,0.024457,0.01087,0.008152,0.046196,0.004076,0.005435,0.014946,0.028533,0.033967,0.016304,0.012228,0.044837,0.002717,0.002717,0.027174,0.040761,0.066576,0.013587,0.012228,0.065217,0.002717,0.002717,0.009511,0.012228,0.016304,0.004076,0.002717,0.025815,0.001359,0.001359,0.009511,0.012228,0.019022,0.004076,0.006793,0.024457,0.001359,0,0.04212,0.043478,0.065217,0.024457,0.033967,0.074728,0.001359,0.004076,0.002717,0.002717,0.004076,0,0.001359,0.004076,0,0,0.005435,0.002717,0,0.001359,0,0.005435,0.001359,0,0
sp|P21399|ACOC_HUMAN,0.015748,0.023622,0.015748,0.007874,0.010124,0.042745,0.006749,0.00225,0.025872,0.030371,0.035996,0.007874,0.007874,0.048369,0.004499,0,0.020247,0.032621,0.055118,0.008999,0.015748,0.062992,0.008999,0.00225,0.012373,0.011249,0.010124,0.005624,0.005624,0.028121,0.005624,0.001125,0.010124,0.008999,0.008999,0.005624,0.00225,0.025872,0.001125,0,0.033746,0.048369,0.065242,0.034871,0.015748,0.089989,0.014623,0.004499,0.007874,0.005624,0.011249,0.007874,0.003375,0.005624,0.001125,0,0,0.00225,0.00225,0.001125,0.001125,0.003375,0,0,0
sp|Q9P2J5|SYLC_HUMAN,0.020408,0.032313,0.02381,0.011054,0.006803,0.034014,0.006803,0.001701,0.031463,0.043367,0.035714,0.011905,0.005952,0.04932,0.010204,0.005102,0.028061,0.028912,0.031463,0.011905,0.011905,0.069728,0.011905,0.003401,0.006803,0.007653,0.019558,0.002551,0.00085,0.019558,0.002551,0.00085,0.003401,0.013605,0.011054,0.00085,0.005102,0.014456,0.001701,0.00085,0.039116,0.055272,0.059524,0.019558,0.016156,0.078231,0.014456,0.005102,0.005102,0.009354,0.015306,0.002551,0.00085,0.016156,0.003401,0,0.00085,0.002551,0.00085,0,0.003401,0.006803,0.002551,0.00085,0
sp|P47897|SYQ_HUMAN,0.016774,0.03871,0.024516,0.010323,0.005161,0.052903,0.010323,0.00129,0.04,0.025806,0.03871,0.015484,0.010323,0.050323,0.009032,0.00129,0.033548,0.033548,0.037419,0.006452,0.014194,0.050323,0.005161,0.005161,0.010323,0.010323,0.012903,0.002581,0.00129,0.014194,0.002581,0.002581,0.011613,0.007742,0.012903,0.00129,0.00129,0.016774,0.002581,0,0.04129,0.063226,0.045161,0.018065,0.018065,0.076129,0.010323,0.009032,0.00129,0.012903,0.009032,0.00129,0.005161,0.010323,0.003871,0.00129,0.002581,0,0.005161,0.002581,0,0.009032,0.00129,0,0
sp|P23381|SYWC_HUMAN,0.03397,0.016985,0.029724,0.010616,0.008493,0.021231,0.004246,0,0.023355,0.031847,0.061571,0.010616,0.010616,0.038217,0.006369,0,0.025478,0.044586,0.048832,0.014862,0.014862,0.080679,0.008493,0.006369,0.002123,0.012739,0.021231,0.002123,0.006369,0.010616,0,0,0.010616,0.010616,0.010616,0.002123,0.004246,0.010616,0.004246,0,0.023355,0.063694,0.055202,0.010616,0.006369,0.104034,0.014862,0.002123,0.006369,0.002123,0.012739,0.004246,0,0.010616,0,0.002123,0,0.002123,0.002123,0,0,0.006369,0,0.002123,0
sp|Q8N3Y7|RDHE2_HUMAN,0.032362,0.029126,0.02589,0.012945,0,0.038835,0,0,0.022654,0.009709,0.016181,0.012945,0.006472,0.05178,0.019417,0.006472,0.032362,0.029126,0.035599,0.009709,0.006472,0.048544,0,0.006472,0.009709,0.003236,0.009709,0.016181,0,0.035599,0.003236,0.003236,0.003236,0.006472,0,0.003236,0.006472,0.009709,0.003236,0,0.032362,0.061489,0.067961,0.02589,0.009709,0.142395,0.009709,0.006472,0.003236,0.009709,0.003236,0,0.003236,0.012945,0,0.003236,0.003236,0.006472,0.003236,0,0,0.012945,0,0.003236,0
sp|P02730|B3AT_HUMAN,0.019759,0.021954,0.024149,0.010977,0.009879,0.048299,0.004391,0,0.023052,0.018661,0.025247,0.013172,0.012075,0.043908,0.009879,0,0.026345,0.026345,0.032931,0.012075,0.010977,0.05708,0.005488,0.001098,0.009879,0.013172,0.010977,0.003293,0.004391,0.023052,0.002195,0.001098,0.012075,0.013172,0.008782,0.001098,0.002195,0.020856,0.002195,0,0.041712,0.048299,0.058178,0.025247,0.019759,0.158068,0.012075,0.003293,0.005488,0.004391,0.009879,0.001098,0.002195,0.013172,0.001098,0,0,0,0.002195,0.001098,0,0.002195,0,0,0
sp|Q9Y3E5|PTH2_HUMAN,0.022346,0.039106,0.022346,0.011173,0,0.027933,0.005587,0.005587,0.03352,0.039106,0.022346,0.022346,0.005587,0.039106,0.011173,0.005587,0.022346,0.03352,0.03352,0.011173,0.005587,0.061453,0.005587,0.005587,0.01676,0.011173,0.005587,0.022346,0,0.039106,0,0,0,0.005587,0.022346,0.005587,0,0.01676,0,0,0.03352,0.039106,0.061453,0.01676,0.022346,0.078212,0.01676,0.011173,0,0.005587,0,0.005587,0.011173,0.011173,0,0,0.005587,0.005587,0.005587,0,0,0.011173,0,0,0
sp|P13569|CFTR_HUMAN,0.020946,0.022297,0.025676,0.006081,0.004054,0.031081,0.005405,0.003378,0.019595,0.033784,0.035811,0.005405,0.003378,0.068919,0.007432,0.002027,0.024324,0.042568,0.046622,0.011486,0.006081,0.064865,0.014865,0.002703,0.007432,0.011486,0.009459,0.002027,0.000676,0.023649,0.001351,0.000676,0.004054,0.007432,0.008108,0.002027,0,0.008108,0.000676,0,0.036486,0.049324,0.075,0.025676,0.015541,0.129054,0.012162,0.003378,0.004054,0.006757,0.010811,0.004054,0,0.016216,0.000676,0,0.002027,0.002027,0.002703,0,0.000676,0.00473,0,0,0
sp|P08183|MDR1_HUMAN,0.029687,0.028906,0.029687,0.010156,0.001563,0.04375,0.005469,0.000781,0.023438,0.028125,0.033594,0.011719,0.004687,0.060156,0.007812,0,0.028906,0.033594,0.044531,0.017969,0.003125,0.072656,0.005469,0.000781,0.014844,0.017188,0.017969,0.005469,0.002344,0.017969,0,0.001563,0.003125,0.003125,0.00625,0.000781,0,0.008594,0.000781,0,0.04375,0.053906,0.069531,0.024219,0.009375,0.110156,0.015625,0.002344,0.003906,0.007031,0.003125,0.005469,0.001563,0.014062,0.000781,0,0.001563,0,0.002344,0.001563,0,0,0,0,0
sp|P62263|RS14_HUMAN,0.033113,0.019868,0.039735,0.013245,0.006623,0.039735,0.006623,0,0.019868,0.066225,0.033113,0.02649,0.013245,0.05298,0,0.006623,0.019868,0.059603,0.033113,0.02649,0.006623,0.046358,0,0,0.013245,0.033113,0.013245,0.013245,0,0.033113,0,0,0.013245,0.006623,0.019868,0,0,0.006623,0,0,0.046358,0.039735,0.05298,0.019868,0.013245,0.039735,0,0.013245,0,0,0,0,0,0.006623,0,0,0.006623,0,0,0.013245,0,0,0,0,0
sp|Q7L0Y3|TM10C_HUMAN,0.022333,0.044665,0.022333,0.002481,0.004963,0.029777,0.009926,0,0.032258,0.042184,0.054591,0.004963,0.012407,0.064516,0.007444,0.004963,0.034739,0.052109,0.049628,0.004963,0.012407,0.054591,0.004963,0.002481,0.007444,0.004963,0.002481,0,0.002481,0.009926,0,0,0.002481,0.004963,0.012407,0,0,0.009926,0.007444,0,0.029777,0.066998,0.059553,0.012407,0.004963,0.091811,0.01737,0.004963,0.004963,0.012407,0.009926,0.002481,0,0.01737,0.002481,0,0,0,0.007444,0,0,0.004963,0,0,0
sp|P49407|ARRB1_HUMAN,0.014354,0.033493,0.033493,0.009569,0.014354,0.028708,0.002392,0.002392,0.033493,0.035885,0.038278,0.007177,0.011962,0.050239,0.007177,0,0.038278,0.050239,0.038278,0.007177,0.009569,0.064593,0.007177,0.004785,0.004785,0.004785,0.021531,0.004785,0.002392,0.014354,0.002392,0,0.016746,0.004785,0.021531,0.004785,0.007177,0.014354,0,0.002392,0.026316,0.047847,0.059809,0.019139,0.021531,0.086124,0.007177,0.004785,0.004785,0.007177,0.004785,0,0.004785,0.007177,0,0.002392,0,0,0.004785,0,0,0.007177,0.004785,0,0
sp|Q13492|PICAL_HUMAN,0.023006,0.016871,0.02454,0.01227,0.006135,0.035276,0,0,0.016871,0.02454,0.04908,0.01227,0.003067,0.038344,0.007669,0.001534,0.030675,0.039877,0.101227,0.01227,0.018405,0.08589,0.003067,0.001534,0.004601,0.009202,0.019939,0.004601,0.003067,0.01227,0.006135,0,0.007669,0.007669,0.010736,0.003067,0.010736,0.018405,0.004601,0,0.033742,0.04908,0.079755,0.01227,0.019939,0.07362,0.006135,0,0.001534,0.006135,0.004601,0.001534,0.001534,0.010736,0,0.001534,0,0,0.001534,0,0,0.003067,0,0,0
sp|P27487|DPP4_HUMAN,0.007833,0.019582,0.028721,0.002611,0.002611,0.033943,0.009138,0,0.011749,0.018277,0.046997,0.002611,0.006527,0.048303,0.020888,0,0.019582,0.048303,0.057441,0.01436,0.006527,0.077023,0.030026,0.006527,0.006527,0.005222,0.009138,0.005222,0.005222,0.016971,0.005222,0.002611,0.002611,0.009138,0.006527,0,0,0.015666,0.002611,0,0.044386,0.043081,0.075718,0.023499,0.009138,0.048303,0.019582,0.002611,0.007833,0.009138,0.032637,0.006527,0.003916,0.024804,0.011749,0.003916,0.003916,0.001305,0.002611,0.001305,0.002611,0.002611,0.001305,0,0
