,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P24177|ACRD_ECOLI,273,403,361,413,400,224,391,362,284,366,447,224,82,861,94,452,305,280,509,273,255,178,181,290,309,171,176,280,203,158,303,151,196,125,23,146,272,238,172,245,275,114,0.002893,0.217936,0.497589,0.705882,1,0.001929,0.253616,0.510125,0.769527,0.999036,0.000964,0.296046,0.495661,0.778206,0.995178,0.001929,0.220829,0.48891,0.748312,0.999036,0.002893,0.236258,0.466731,0.730955,1,0.000964,0.315333,0.53134,0.761813,0.998071,0.000964,0.296046,0.496625,0.773385,0.995178,0.001929,0.233365,0.494696,0.771456,0.999036,0.002893,0.222758,0.502411,0.705882,1,0.001929,0.223722,0.485053,0.731919,0.978785,0.002893,0.235294,0.47541,0.748312,1,0.000964,0.315333,0.53134,0.761813,0.998071,0.007715,0.281581,0.537126,0.739634,0.998071,0.000964,0.244937,0.492768,0.75892,0.999036,0.00675,0.239151,0.486017,0.703954,1,0.000964,0.27001,0.506268,0.746384,1,0.003857,0.257473,0.466731,0.75892,0.99325,0.002893,0.21215,0.51784,0.748312,0.999036,0.001929,0.28351,0.504339,0.778206,0.995178,0.002893,0.217936,0.497589,0.705882,1,0.000964,0.233365,0.487946,0.759884,0.999036,1
sp|P46136|YDDG_ECOLI,35,128,130,118,113,62,143,111,39,102,129,62,12,274,7,109,110,74,184,35,74,31,21,112,97,52,53,113,28,28,92,45,60,22,0,12,82,51,58,35,90,17,0.010239,0.211604,0.477816,0.617747,0.996587,0.006826,0.25256,0.532423,0.774744,1,0.003413,0.245734,0.467577,0.74744,0.982935,0.006826,0.25256,0.532423,0.78157,1,0.013652,0.238908,0.43686,0.703072,0.982935,0.003413,0.290102,0.556314,0.737201,0.996587,0.003413,0.255973,0.494881,0.737201,0.982935,0.006826,0.232082,0.539249,0.78157,1,0.010239,0.259386,0.477816,0.617747,0.996587,0.006826,0.235495,0.52901,0.78157,1,0.013652,0.242321,0.447099,0.709898,0.982935,0.003413,0.290102,0.556314,0.737201,0.996587,0.010239,0.085324,0.211604,0.617747,0.996587,0.003413,0.255973,0.511945,0.761092,1,0.098976,0.259386,0.477816,0.498294,0.709898,0.003413,0.225256,0.43686,0.761092,0.996587,0.006826,0.290102,0.542662,0.720137,0.989761,0.03413,0.232082,0.484642,0.774744,1,0.020478,0.242321,0.474403,0.764505,1,0.010239,0.211604,0.477816,0.617747,0.996587,0.003413,0.255973,0.539249,0.754266,0.989761,1
sp|P69423|TATC_ECOLI,50,91,117,89,106,63,127,78,53,69,126,63,17,219,22,105,97,56,141,50,67,33,26,93,82,40,45,80,31,30,71,33,52,19,3,30,76,48,46,37,75,22,0.015504,0.20155,0.658915,0.937984,1,0.007752,0.271318,0.507752,0.717054,0.992248,0.003876,0.228682,0.457364,0.689922,0.918605,0.007752,0.255814,0.523256,0.728682,0.992248,0.011628,0.189922,0.449612,0.75969,1,0.003876,0.294574,0.503876,0.748062,0.988372,0.003876,0.232558,0.465116,0.689922,0.918605,0.007752,0.275194,0.523256,0.717054,0.992248,0.015504,0.197674,0.565891,0.934109,1,0.007752,0.255814,0.534884,0.728682,0.992248,0.011628,0.20155,0.449612,0.732558,1,0.003876,0.294574,0.503876,0.748062,0.988372,0.065891,0.197674,0.406977,0.906977,0.988372,0.003876,0.248062,0.48062,0.70155,0.992248,0.015504,0.399225,0.728682,0.953488,1,0.003876,0.228682,0.476744,0.763566,1,0.011628,0.24031,0.48062,0.697674,0.992248,0.007752,0.25969,0.550388,0.771318,0.98062,0.011628,0.251938,0.484496,0.693798,0.972868,0.015504,0.20155,0.658915,0.937984,1,0.003876,0.255814,0.46124,0.713178,0.992248,1
sp|P69786|PTGCB_ECOLI,87,206,184,199,168,110,198,182,97,173,194,110,33,415,29,187,159,131,280,87,110,70,60,171,154,84,84,162,75,68,137,75,93,58,4,46,128,106,98,85,135,45,0.006289,0.297694,0.578616,0.863732,0.997904,0.010482,0.251572,0.503145,0.731656,1,0.002096,0.21174,0.448637,0.706499,0.993711,0.010482,0.251572,0.519916,0.765199,0.987421,0.008386,0.215933,0.463312,0.746331,0.997904,0.002096,0.285115,0.490566,0.710692,1,0.002096,0.236897,0.45283,0.706499,0.993711,0.010482,0.243187,0.509434,0.735849,0.981132,0.006289,0.291405,0.566038,0.838574,1,0.010482,0.245283,0.528302,0.802935,0.987421,0.008386,0.218029,0.459119,0.733753,0.997904,0.002096,0.285115,0.490566,0.710692,1,0.006289,0.291405,0.580713,0.863732,0.995807,0.002096,0.236897,0.475891,0.721174,1,0.104822,0.42348,0.698113,0.865828,0.989518,0.002096,0.228512,0.51782,0.786164,1,0.004193,0.283019,0.473795,0.725367,0.993711,0.008386,0.245283,0.509434,0.735849,0.997904,0.004193,0.228512,0.467505,0.721174,0.993711,0.006289,0.297694,0.578616,0.863732,0.997904,0.002096,0.259958,0.503145,0.708595,1,1
sp|P69797|PTNAB_ECOLI,103,116,104,127,126,70,109,107,107,110,143,70,39,241,43,146,95,82,152,103,68,73,70,67,89,61,51,64,79,70,101,53,59,58,13,61,86,58,62,99,59,44,0.04644,0.272446,0.560372,0.817337,1,0.006192,0.23839,0.458204,0.671827,0.987616,0.003096,0.213622,0.513932,0.752322,0.993808,0.006192,0.256966,0.464396,0.674923,0.996904,0.009288,0.204334,0.52322,0.76161,0.993808,0.003096,0.26935,0.541796,0.780186,1,0.003096,0.213622,0.50774,0.749226,0.993808,0.006192,0.23839,0.458204,0.665635,0.987616,0.03096,0.266254,0.547988,0.801858,1,0.006192,0.23839,0.4613,0.687307,0.996904,0.009288,0.247678,0.504644,0.749226,0.993808,0.003096,0.26935,0.541796,0.780186,1,0.058824,0.402477,0.631579,0.848297,1,0.003096,0.229102,0.482972,0.727554,0.993808,0.04644,0.256966,0.417957,0.770898,0.996904,0.003096,0.244582,0.458204,0.74613,1,0.006192,0.229102,0.557276,0.727554,0.993808,0.024768,0.256966,0.49226,0.770898,0.996904,0.009288,0.216718,0.448916,0.708978,0.993808,0.04644,0.272446,0.560372,0.817337,1,0.003096,0.26935,0.489164,0.712074,0.987616,1
sp|P76630|YGAZ_ECOLI,38,108,99,112,81,52,103,103,39,95,98,52,14,220,11,102,79,64,146,38,61,24,26,90,73,45,38,91,27,23,75,43,40,23,1,17,62,52,44,30,79,20,0.008163,0.355102,0.485714,0.567347,0.995918,0.012245,0.220408,0.473469,0.718367,0.987755,0.004082,0.269388,0.555102,0.771429,1,0.012245,0.220408,0.485714,0.746939,0.991837,0.008163,0.269388,0.530612,0.804082,1,0.004082,0.261224,0.461224,0.628571,0.971429,0.004082,0.265306,0.530612,0.767347,1,0.012245,0.220408,0.502041,0.726531,0.987755,0.008163,0.355102,0.485714,0.567347,0.995918,0.012245,0.253061,0.506122,0.726531,0.991837,0.008163,0.22449,0.526531,0.812245,1,0.004082,0.261224,0.461224,0.628571,0.971429,0.081633,0.4,0.436735,0.534694,0.8,0.004082,0.24898,0.510204,0.759184,1,0.008163,0.085714,0.485714,0.563265,0.995918,0.004082,0.310204,0.506122,0.771429,1,0.020408,0.232653,0.497959,0.755102,0.971429,0.012245,0.179592,0.473469,0.673469,0.991837,0.036735,0.277551,0.571429,0.812245,1,0.008163,0.355102,0.485714,0.567347,0.995918,0.004082,0.126531,0.367347,0.661224,0.987755,1
sp|A1A5B4|ANO9_HUMAN,218,259,305,258,297,227,330,212,240,206,349,227,87,614,81,354,260,168,370,218,194,143,153,199,196,148,187,173,193,129,180,122,213,142,16,126,220,149,107,187,186,109,0.002558,0.189258,0.474425,0.754476,0.998721,0.003836,0.259591,0.503836,0.774936,0.997442,0.001279,0.280051,0.501279,0.732737,1,0.003836,0.26087,0.517903,0.774936,0.998721,0.002558,0.241688,0.476982,0.735294,1,0.001279,0.244246,0.52046,0.744246,0.994885,0.001279,0.280051,0.501279,0.73913,1,0.003836,0.253197,0.512788,0.772379,0.997442,0.002558,0.19821,0.474425,0.749361,0.998721,0.003836,0.26087,0.48977,0.759591,0.998721,0.002558,0.248082,0.491049,0.746803,1,0.001279,0.244246,0.52046,0.744246,0.994885,0.01023,0.207161,0.525575,0.755754,0.994885,0.001279,0.267263,0.502558,0.746803,1,0.005115,0.177749,0.387468,0.694373,0.998721,0.001279,0.219949,0.460358,0.723785,0.994885,0.011509,0.276215,0.5,0.751918,1,0.003836,0.249361,0.57289,0.818414,0.998721,0.003836,0.269821,0.5,0.745524,1,0.002558,0.189258,0.474425,0.754476,0.998721,0.001279,0.264706,0.503836,0.753197,0.997442,1
sp|O00341|EAA5_HUMAN,124,212,224,223,225,112,235,192,133,181,267,112,43,471,46,232,186,142,293,124,143,84,86,172,177,83,74,159,99,83,162,66,91,65,7,73,150,125,89,111,154,59,0.016071,0.280357,0.508929,0.814286,0.998214,0.005357,0.246429,0.496429,0.748214,0.996429,0.001786,0.198214,0.489286,0.717857,1,0.005357,0.266071,0.517857,0.766071,0.996429,0.003571,0.258929,0.535714,0.769643,1,0.001786,0.182143,0.419643,0.630357,0.978571,0.001786,0.198214,0.4875,0.705357,1,0.005357,0.246429,0.496429,0.75,0.996429,0.007143,0.280357,0.5125,0.825,0.998214,0.008929,0.246429,0.525,0.760714,0.996429,0.003571,0.269643,0.532143,0.771429,1,0.001786,0.182143,0.419643,0.630357,0.978571,0.016071,0.155357,0.376786,0.630357,0.916071,0.001786,0.246429,0.5,0.742857,1,0.021429,0.3375,0.6375,0.857143,0.994643,0.001786,0.226786,0.501786,0.7625,0.994643,0.003571,0.278571,0.532143,0.7375,1,0.005357,0.251786,0.442857,0.730357,0.998214,0.003571,0.25,0.523214,0.744643,1,0.016071,0.280357,0.508929,0.814286,0.998214,0.001786,0.221429,0.419643,0.730357,0.996429,1
sp|O14804|TAAR5_HUMAN,60,121,156,123,126,88,170,99,68,94,155,88,23,296,18,135,136,66,192,60,85,47,50,119,99,59,74,103,62,43,95,45,88,40,2,29,100,50,58,61,89,36,0.005935,0.308605,0.5727,0.804154,1,0.008902,0.204748,0.474777,0.74184,0.994065,0.002967,0.252226,0.477745,0.753709,0.991098,0.008902,0.237389,0.474777,0.724036,0.988131,0.011869,0.231454,0.519288,0.732938,1,0.002967,0.299703,0.52819,0.78635,0.994065,0.002967,0.252226,0.489614,0.765579,0.994065,0.008902,0.222552,0.48368,0.724036,0.982196,0.005935,0.287834,0.545994,0.747774,1,0.008902,0.234421,0.474777,0.724036,0.988131,0.011869,0.246291,0.51632,0.732938,1,0.002967,0.299703,0.52819,0.78635,0.994065,0.005935,0.391691,0.655786,0.738872,0.979228,0.002967,0.234421,0.489614,0.750742,0.997033,0.029674,0.287834,0.513353,0.804154,1,0.002967,0.228487,0.498516,0.727003,1,0.011869,0.284866,0.507418,0.783383,0.994065,0.023739,0.249258,0.480712,0.768546,0.988131,0.008902,0.228487,0.468843,0.721068,0.991098,0.005935,0.308605,0.5727,0.804154,1,0.002967,0.27003,0.492582,0.792285,0.994065,1
sp|O14979|HNRDL_HUMAN,150,193,77,184,120,116,101,161,158,155,149,116,61,316,43,182,91,147,157,150,113,132,60,59,81,111,65,75,83,109,83,95,81,94,8,66,67,128,72,110,76,82,0.004762,0.311905,0.540476,0.754762,0.995238,0.009524,0.219048,0.502381,0.816667,1,0.002381,0.214286,0.42619,0.602381,0.833333,0.009524,0.221429,0.442857,0.771429,0.997619,0.004762,0.309524,0.547619,0.735714,0.995238,0.002381,0.252381,0.514286,0.75,1,0.002381,0.307143,0.495238,0.709524,1,0.009524,0.17619,0.435714,0.778571,0.997619,0.004762,0.297619,0.528571,0.752381,0.995238,0.019048,0.247619,0.47381,0.788095,0.978571,0.004762,0.228571,0.5,0.709524,0.997619,0.002381,0.252381,0.514286,0.75,1,0.014286,0.195238,0.45,0.652381,0.971429,0.002381,0.238095,0.507143,0.788095,1,0.004762,0.35,0.509524,0.635714,0.940476,0.002381,0.195238,0.45,0.685714,0.995238,0.007143,0.378571,0.592857,0.747619,1,0.009524,0.27381,0.542857,0.830952,0.997619,0.007143,0.240476,0.480952,0.730952,0.978571,0.004762,0.311905,0.540476,0.754762,0.995238,0.002381,0.157143,0.402381,0.747619,1,1
sp|O15400|STX7_HUMAN,110,77,74,85,125,51,78,69,114,75,135,51,31,193,37,129,68,64,95,110,56,57,59,44,74,28,60,42,67,50,75,27,61,42,14,50,64,54,36,79,37,37,0.038314,0.249042,0.463602,0.685824,0.996169,0.007663,0.172414,0.425287,0.689655,1,0.003831,0.337165,0.639847,0.858238,0.992337,0.007663,0.172414,0.45977,0.693487,0.988506,0.02682,0.237548,0.56705,0.793103,0.996169,0.003831,0.279693,0.463602,0.724138,1,0.003831,0.291188,0.632184,0.831418,0.992337,0.007663,0.16092,0.390805,0.662835,0.988506,0.038314,0.249042,0.48659,0.712644,1,0.007663,0.241379,0.482759,0.704981,0.988506,0.019157,0.229885,0.547893,0.777778,0.996169,0.003831,0.279693,0.463602,0.724138,1,0.065134,0.272031,0.436782,0.636015,0.904215,0.003831,0.218391,0.494253,0.777778,1,0.038314,0.348659,0.601533,0.704981,0.877395,0.003831,0.245211,0.463602,0.735632,1,0.011494,0.268199,0.547893,0.804598,0.984674,0.007663,0.172414,0.501916,0.712644,0.996169,0.022989,0.291188,0.613027,0.842912,0.992337,0.038314,0.249042,0.463602,0.685824,0.996169,0.003831,0.172414,0.383142,0.64751,1,1
sp|O43663|PRC1_HUMAN,257,185,178,194,269,157,189,162,269,160,303,157,94,427,99,348,136,136,222,257,141,128,158,93,146,91,146,87,174,118,139,76,161,129,29,133,135,124,67,190,104,96,0.003226,0.209677,0.458065,0.683871,0.998387,0.006452,0.35,0.698387,0.854839,1,0.001613,0.198387,0.406452,0.643548,0.996774,0.006452,0.312903,0.617742,0.853226,1,0.008065,0.195161,0.412903,0.653226,0.998387,0.001613,0.269355,0.525806,0.708065,0.975806,0.001613,0.212903,0.437097,0.654839,0.996774,0.006452,0.370968,0.751613,0.864516,1,0.003226,0.209677,0.458065,0.683871,0.998387,0.006452,0.329032,0.658065,0.859677,1,0.008065,0.203226,0.424194,0.667742,0.998387,0.001613,0.269355,0.525806,0.708065,0.975806,0.003226,0.264516,0.508065,0.720968,0.975806,0.001613,0.262903,0.525806,0.795161,1,0.008065,0.193548,0.395161,0.591935,0.979032,0.001613,0.208065,0.454839,0.675806,0.998387,0.009677,0.258065,0.482258,0.73871,0.996774,0.006452,0.340323,0.751613,0.883871,1,0.009677,0.246774,0.479032,0.719355,0.996774,0.003226,0.209677,0.458065,0.683871,0.998387,0.001613,0.298387,0.672581,0.840323,1,1
sp|O60669|MOT2_HUMAN,98,198,182,191,164,123,202,173,103,156,199,123,42,409,27,181,154,143,245,98,135,85,49,159,139,99,74,151,67,71,139,81,92,65,9,35,125,114,88,71,122,63,0.031381,0.410042,0.573222,0.90795,0.997908,0.004184,0.215481,0.443515,0.728033,0.995816,0.002092,0.230126,0.516736,0.721757,1,0.004184,0.217573,0.453975,0.736402,0.995816,0.020921,0.26569,0.541841,0.797071,1,0.002092,0.288703,0.5,0.675732,0.991632,0.002092,0.230126,0.518828,0.721757,1,0.004184,0.207113,0.42887,0.736402,0.995816,0.023013,0.410042,0.573222,0.899582,0.997908,0.012552,0.240586,0.458159,0.742678,0.995816,0.004184,0.238494,0.531381,0.788703,1,0.002092,0.288703,0.5,0.675732,0.991632,0.079498,0.410042,0.491632,0.899582,0.991632,0.002092,0.228033,0.479079,0.728033,1,0.031381,0.483264,0.753138,0.916318,0.993724,0.002092,0.297071,0.525105,0.799163,0.993724,0.020921,0.202929,0.5,0.721757,1,0.004184,0.223849,0.453975,0.736402,0.997908,0.014644,0.228033,0.506276,0.728033,1,0.031381,0.410042,0.573222,0.90795,0.997908,0.002092,0.209205,0.447699,0.709205,0.995816,1
sp|O75387|LAT3_HUMAN,117,221,221,229,204,126,237,198,124,188,245,126,38,485,36,234,177,148,288,117,154,76,78,195,161,102,85,188,91,67,168,89,98,61,5,59,135,129,91,102,183,52,0.010733,0.225403,0.500894,0.708408,0.994633,0.003578,0.250447,0.484794,0.754919,1,0.001789,0.252236,0.515206,0.774597,0.996422,0.003578,0.223614,0.468694,0.715564,1,0.008945,0.26297,0.534884,0.77102,0.996422,0.001789,0.284436,0.520572,0.742397,0.9839,0.001789,0.26297,0.527728,0.778175,0.996422,0.003578,0.236136,0.474061,0.729875,1,0.010733,0.230769,0.511628,0.713775,0.994633,0.003578,0.227191,0.468694,0.715564,1,0.005367,0.252236,0.518784,0.767442,0.996422,0.001789,0.284436,0.520572,0.742397,0.9839,0.017889,0.225403,0.504472,0.711986,0.9839,0.001789,0.254025,0.502683,0.769231,1,0.039356,0.177102,0.481216,0.613596,0.994633,0.001789,0.239714,0.518784,0.760286,1,0.007156,0.264758,0.502683,0.751342,0.998211,0.005367,0.237925,0.483005,0.724508,0.992844,0.003578,0.252236,0.506261,0.778175,1,0.010733,0.225403,0.500894,0.708408,0.994633,0.001789,0.250447,0.486583,0.729875,0.998211,1
sp|O75821|EIF3G_HUMAN,122,121,77,141,102,77,82,113,125,113,130,77,48,221,51,134,82,104,115,122,83,88,61,68,88,70,43,64,69,80,83,57,56,67,13,61,65,86,53,94,60,55,0.015625,0.25,0.475,0.728125,1,0.00625,0.21875,0.53125,0.771875,0.996875,0.003125,0.246875,0.48125,0.76875,0.98125,0.00625,0.20625,0.490625,0.740625,0.996875,0.046875,0.225,0.48125,0.725,1,0.003125,0.284375,0.5125,0.809375,0.9875,0.003125,0.246875,0.490625,0.796875,0.98125,0.00625,0.20625,0.51875,0.75,0.996875,0.015625,0.259375,0.478125,0.73125,1,0.009375,0.2375,0.51875,0.778125,0.996875,0.00625,0.190625,0.465625,0.68125,1,0.003125,0.284375,0.5125,0.809375,0.9875,0.028125,0.28125,0.49375,0.728125,0.9875,0.003125,0.25625,0.515625,0.765625,1,0.015625,0.14375,0.440625,0.6875,0.978125,0.003125,0.28125,0.55625,0.734375,0.9875,0.009375,0.253125,0.48125,0.78125,0.996875,0.00625,0.190625,0.459375,0.725,1,0.0125,0.253125,0.515625,0.809375,0.984375,0.015625,0.25,0.475,0.728125,1,0.003125,0.2125,0.5125,0.715625,0.996875,1
sp|O94811|TPPP_HUMAN,80,93,46,102,57,60,49,85,85,90,69,60,41,147,31,103,50,66,88,80,51,67,42,35,48,62,26,34,47,66,58,58,30,63,10,44,38,62,30,80,44,29,0.013699,0.255708,0.497717,0.712329,1,0.009132,0.191781,0.488584,0.789954,0.995434,0.004566,0.365297,0.493151,0.684932,0.981735,0.009132,0.191781,0.442922,0.762557,0.995434,0.054795,0.342466,0.525114,0.684932,0.986301,0.004566,0.278539,0.515982,0.785388,1,0.004566,0.365297,0.506849,0.721461,0.981735,0.009132,0.178082,0.461187,0.762557,0.995434,0.013699,0.260274,0.497717,0.753425,1,0.009132,0.196347,0.479452,0.776256,0.995434,0.031963,0.242009,0.493151,0.680365,0.986301,0.004566,0.278539,0.515982,0.785388,1,0.018265,0.255708,0.484018,0.753425,1,0.004566,0.251142,0.502283,0.748858,0.995434,0.013699,0.237443,0.520548,0.634703,0.968037,0.004566,0.200913,0.474886,0.652968,1,0.063927,0.420091,0.52968,0.771689,0.981735,0.013699,0.178082,0.461187,0.826484,0.995434,0.009132,0.251142,0.47032,0.716895,0.995434,0.013699,0.255708,0.497717,0.712329,1,0.004566,0.210046,0.60274,0.771689,0.96347,1
sp|O95232|LC7L3_HUMAN,236,122,74,141,142,149,81,105,246,129,154,149,117,225,90,259,61,112,102,236,94,131,68,35,71,111,98,34,77,116,74,108,101,110,70,72,63,136,39,89,43,110,0.013889,0.328704,0.599537,0.782407,1,0.006944,0.240741,0.476852,0.793981,0.997685,0.002315,0.127315,0.314815,0.449074,0.979167,0.006944,0.25,0.483796,0.80787,0.997685,0.00463,0.231481,0.388889,0.592593,1,0.002315,0.287037,0.608796,0.768519,0.981481,0.002315,0.127315,0.303241,0.449074,0.979167,0.006944,0.266204,0.472222,0.803241,0.997685,0.013889,0.328704,0.599537,0.780093,1,0.006944,0.270833,0.511574,0.826389,0.997685,0.00463,0.212963,0.381944,0.590278,1,0.002315,0.287037,0.608796,0.768519,0.981481,0.032407,0.43287,0.655093,0.791667,0.981481,0.002315,0.196759,0.37963,0.694444,1,0.020833,0.333333,0.56713,0.761574,0.990741,0.002315,0.275463,0.534722,0.717593,0.99537,0.00463,0.141204,0.331019,0.509259,0.993056,0.006944,0.259259,0.662037,0.849537,1,0.00463,0.152778,0.314815,0.456019,0.988426,0.013889,0.328704,0.599537,0.782407,1,0.002315,0.25463,0.550926,0.803241,0.997685,1
sp|P04920|B3A2_HUMAN,355,488,398,495,460,286,415,435,391,394,561,286,132,953,156,605,297,339,570,355,316,266,178,290,360,214,201,271,209,263,362,162,253,181,37,205,274,335,153,279,274,165,0.004835,0.207897,0.405318,0.680902,0.995971,0.001612,0.182111,0.444803,0.712329,0.999194,0.000806,0.418211,0.630137,0.817083,1,0.001612,0.182111,0.453666,0.712329,0.999194,0.01531,0.302176,0.524577,0.776793,1,0.000806,0.273973,0.530218,0.751813,0.998388,0.000806,0.419017,0.634166,0.817083,1,0.001612,0.177276,0.444803,0.71394,0.999194,0.004835,0.207897,0.390814,0.678485,0.995971,0.001612,0.186946,0.464948,0.71394,0.992748,0.004029,0.273167,0.504432,0.768735,1,0.000806,0.273973,0.530218,0.751813,0.998388,0.004835,0.229654,0.410153,0.721193,0.989525,0.000806,0.273973,0.53747,0.767929,1,0.010475,0.16116,0.37228,0.56809,0.995971,0.000806,0.242546,0.4722,0.730862,0.998388,0.012087,0.375504,0.629331,0.809025,1,0.001612,0.183723,0.443191,0.7083,0.999194,0.003223,0.327156,0.585012,0.788074,1,0.004835,0.207897,0.405318,0.680902,0.995971,0.000806,0.19581,0.453666,0.744561,0.999194,1
sp|P12314|FCGR1_HUMAN,110,138,126,131,151,92,138,114,122,109,173,92,40,296,38,168,113,93,160,110,104,74,72,93,102,47,60,73,94,62,96,37,70,53,9,53,100,67,53,98,102,48,0.037433,0.315508,0.625668,0.858289,0.991979,0.013369,0.200535,0.451872,0.65508,1,0.002674,0.256684,0.502674,0.756684,0.975936,0.013369,0.197861,0.454545,0.668449,1,0.010695,0.26738,0.553476,0.794118,0.991979,0.002674,0.328877,0.467914,0.780749,0.983957,0.002674,0.256684,0.494652,0.751337,0.975936,0.013369,0.184492,0.454545,0.649733,1,0.037433,0.31016,0.588235,0.860963,0.991979,0.013369,0.197861,0.451872,0.668449,1,0.010695,0.259358,0.540107,0.772727,0.991979,0.002674,0.328877,0.467914,0.780749,0.983957,0.05615,0.347594,0.625668,0.852941,0.983957,0.002674,0.221925,0.470588,0.713904,1,0.037433,0.31016,0.697861,0.893048,0.986631,0.002674,0.31016,0.582888,0.839572,0.997326,0.005348,0.173797,0.42246,0.692513,1,0.032086,0.216578,0.451872,0.679144,0.994652,0.005348,0.256684,0.494652,0.748663,0.997326,0.037433,0.315508,0.625668,0.858289,0.991979,0.002674,0.184492,0.44385,0.644385,1,1
sp|P14866|HNRPL_HUMAN,184,266,139,261,180,148,167,220,202,201,240,148,65,464,60,228,135,226,236,184,169,139,95,86,128,115,98,100,119,135,134,93,120,94,6,98,98,149,92,138,120,96,0.005093,0.234295,0.482173,0.760611,0.994907,0.003396,0.219015,0.521222,0.714771,1,0.001698,0.290323,0.480475,0.767402,0.988115,0.003396,0.213922,0.482173,0.714771,1,0.008489,0.263158,0.471986,0.774194,0.994907,0.001698,0.264856,0.556876,0.75382,0.996604,0.001698,0.293718,0.524618,0.762309,0.988115,0.003396,0.190153,0.494058,0.714771,1,0.005093,0.235993,0.50764,0.760611,0.996604,0.003396,0.166384,0.429542,0.724958,1,0.008489,0.290323,0.516129,0.765705,0.994907,0.001698,0.264856,0.556876,0.75382,0.996604,0.005093,0.10017,0.448217,0.709677,0.983022,0.001698,0.266553,0.505942,0.750424,1,0.016978,0.210526,0.482173,0.794567,0.945671,0.001698,0.205433,0.497453,0.760611,0.998302,0.056027,0.324278,0.468591,0.755518,0.991511,0.003396,0.247878,0.50764,0.726655,1,0.008489,0.205433,0.426146,0.728353,0.998302,0.005093,0.234295,0.482173,0.760611,0.994907,0.001698,0.342954,0.570458,0.775891,1,1
